"SITE","DATE","FSC_DRY","FSC_CARBON","FSC_NITROGEN","FSC_FRACTION_CANOPY","FROND_DENSITY","PLANT_DENSITY","SURFACE_IRRADIANCE","BOTTOM_IRRADIANCE","SUBSURFACE_IRRADIANCE","PLANT_LOSS_RATE","FROND_LOSS_RATE","CUT_FROND_LOSS_RATE","BLADE_LOSS_RATE","DISSOLVED_LOSS_RATE","CARBON_LOST_AS_PLANTS","CARBON_LOST_AS_FRONDS","CARBON_LOST_AS_CUT_FRONDS","CARBON_LOST_AS_BLADES","CARBON_LOST_AS_DISSOLVED","SE_FSC_dry","SE_FSC_carbon","SE_FSC_nitrogen","SE_FSC_fraction_canopy","SE_frond_density","SE_plant_density","SE_plant_loss_rate","SE_frond_loss_rate","SE_cut_frond_loss_rate","SE_blade_loss_rate","SE_dissolved_loss_rate","SE_carbon_lost_as_plants","SE_carbon_lost_as_fronds","SE_carbon_lost_as_cut_fronds","SE_carbon_lost_as_blades","SE_carbon_lost_as_dissolved"
"ABUR",2007-08-02,0.0191084847145343,0.00498948717612117,0.00029291192757293,0.158295243979013,0.383333333333333,0.0895833333333333,779.814899082468,38.1055441789888,174.692739375998,0,0.0120617379095989,0,0.0083441148113215,0.0025178340355478,0,5.25711758124382e-05,0,3.63678874497896e-05,1.09739986676369e-05,0.00297878428828029,0.000838661566498149,6.66157819956707e-05,0.0283181621791203,0.0444392946540984,0.00749275077195068,0,0.00421573479873659,0,0.000232677466722589,0.00014240558776782,0,1.91156742558511e-05,0,4.56936853305089e-06,1.32455793782951e-06
"ABUR",2008-08-07,0.105567689500629,0.0337530031230261,0.00126492236148495,0.194548326206377,1.475,0.0416666666666667,728.055656260829,29.1151769103961,181.92277399277,0,0.00989629169760185,0,0.0103933397827339,0.00269449374799925,0,0.000295495259421939,0,0.000310336712902627,8.04554022259443e-05,0.018989381475835,0.00650594671367945,0.000308653877705462,0.014269917107465,0.21137065362491,0.00352910473051108,0,0.00260197823226815,0,0.000211413519043624,0.00016922376844975,0,8.90512743112145e-05,0,4.43033659843282e-05,1.10538782416962e-05
"ABUR",2009-08-06,0.0156422112930313,0.00490847797481583,0.000272730610725621,0.35260733832812,0.20625,0.0166666666666667,670.907568779661,29.931992857995,143.055130438481,0.00619843198095027,0.0156346524588734,0,0.0114277093890902,0.00263179723556255,3.33637790187505e-05,8.41553301344521e-05,0,6.15109711488121e-05,1.41659538508005e-05,0.00387182719695754,0.00127727738967146,8.14559778063718e-05,0.0540145989793671,0.032156831381559,0.00115292713487721,0.007585988977523,0.00614943063061354,0,0.000235700763759268,0.000159198326197409,4.30499658656208e-05,3.59359534418307e-05,0,1.01858606630885e-05,2.52260630711016e-06
"ABUR",2010-08-05,0.003792254368604,0.000935169691808709,5.28180233093904e-05,0.0536215891958431,0.116666666666667,0.0416666666666667,845.261359711075,52.6917286463681,212.760594769745,0,0.0089522221890165,0,0.00606482284764937,0.0022895570567084,0,8.08473599092971e-06,0,5.47713076370711e-06,2.06769491963326e-06,0.000802007183392187,0.000208292438547527,1.42181139840497e-05,0.0154383298097275,0.0153269925607246,0.00311036357206071,0,0.00292945570220138,0,0.000266498271120492,0.00013445949441423,0,3.0507094938069e-06,0,1.05144140953869e-06,3.73120939103467e-07
"ABUR",2011-08-03,0.0126709754511767,0.00441705007467807,0.000229628432168184,0.0401205705635987,0.258333333333333,0.0395833333333333,876.613938836918,22.4474617912068,178.233169297072,0.00826457597460036,0.00382523523242999,0,0.00794152433409421,0.00231271275662396,3.14226278116852e-05,1.45438729549104e-05,0,3.01943577232043e-05,8.7931325708752e-06,0.0021454275932134,0.000817118215844491,5.37077125575922e-05,0.009406111450625,0.0288211182811995,0.00313867830053004,0.00620698244057427,0.00121807239942408,0,0.000254359996118424,0.000204101506681569,2.38490242453684e-05,4.98761583340838e-06,0,4.30329926930228e-06,1.49783940522018e-06
"ABUR",2012-08-03,0.279224059278828,0.0800721082558514,0.00271832639723138,0.475921572799366,2.32083333333333,0.0875,930.878074186254,12.6688085804445,160.442860155515,0,0.00717016329500442,0,0.0109190844170211,0.00344483025318522,0,0.000375192972062732,0,0.000571362682559864,0.000180257554502931,0.0529265405140121,0.0164593347946735,0.000667976495550798,0.0261495827180646,0.332511418528752,0.00487263649449637,0,0.00212352865647403,0,0.000174089535980931,0.000204494741638426,0,0.000123444346856269,0,8.0332191355418e-05,2.63890839180759e-05
"ABUR",2013-08-05,0.314898234334731,0.102636293003642,0.00473099960037794,0.38689826596174,3.6625,0.0625,786.194799422111,84.6614780016701,223.652880772577,0,0.00616224096591768,0,0.0109650593386141,0.00283897008698662,0,0.000583714335084151,0,0.001038658234301,0.000268919626125397,0.0516297199240036,0.0181235908346229,0.00108355483758852,0.02349502264423,0.447150586138824,0.00357776305319853,0,0.0018010415947096,0,0.000176505564153241,0.000150551868819704,0,0.000185602129539646,0,0.000128217438303862,3.32718137369377e-05
"ABUR",2014-08-04,0.0401941728404338,0.0158603752816463,0.00059093715149511,0.041105261497216,1.10416666666667,0.264583333333333,937.720828950556,15.9686595401124,172.186722021634,0,0.00333963180801393,0,0.00615178431535412,0.00166112711507509,0,4.89437896237655e-05,0,9.01571354719284e-05,2.43445567452892e-05,0.00606082688202684,0.00262149280455097,0.000127263976675426,0.00846023389193047,0.123915998446922,0.0197795720939408,0,0.000955291927583517,0,0.000281414038511416,9.27814174411143e-05,0,1.51923039296123e-05,0,1.14706675480558e-05,2.61430717541757e-06
"ABUR",2015-08-05,0.167572010043704,0.067621276792701,0.00195783755271214,0.312245757766783,2.48125,0.314583333333333,713.344466758823,17.3323469355725,130.984343106287,0.00596621730939879,0.0236146400144254,0,0.0103198967319971,0.00203812814173667,0.000333912213572425,0.00132164423637585,0,0.000577575268033146,0.000114068235208168,0.0305646957306079,0.0133203518803372,0.00047780268918224,0.0293583425704262,0.317492186017575,0.0232810737032187,0.00448077464434922,0.0057899684714976,0,0.000248504049054681,0.000120649310327556,0.000258020527404632,0.000378186364253385,0,8.66417115660296e-05,1.66365402905159e-05
"ABUR",2016-08-04,0.00994587635199093,0.00327806813726744,0.000123934192444324,0.00511133204060796,0.26875,0.0604166666666667,788.411704054729,78.1902520861064,249.700521890294,0.0339366937731169,0.0372368275067848,0,0.00403657745855924,0.00203334609936558,8.12898005873475e-05,8.91947313067317e-05,0,9.66896123869306e-06,4.8705480871983e-06,0.00189539165114899,0.000657439316158068,3.19543484774247e-05,0.00199029429099259,0.040040797325915,0.00538773677104732,0.0184908745812626,0.0123350656144496,0,8.53462320035988e-05,0.000109376033792401,4.69456738873166e-05,3.37577243455121e-05,0,1.52095958357906e-06,7.50105708048958e-07
"ABUR",2017-08-01,0.00117712386986143,0.000442495636083445,1.11789973663956e-05,0,0.0875,0.03125,792.955047687617,17.6349322370316,183.609544546932,0,0.00964648227267552,0,0.0038232,0.00152576215096513,0,2.04212166454674e-06,0,8.09356128711327e-07,3.22997736932258e-07,0.000201142343806959,8.12700591909701e-05,2.74425393521518e-06,0,0.0111458729666471,0.00227459251315255,0,0.006898825819435,0,5.50147276971085e-05,9.14718530761049e-05,0,1.50200054723074e-06,0,1.10438656651685e-07,4.14599094226158e-08
"ABUR",2018-08-03,0.185937242644129,0.0559695510919843,0.00287442108201983,0.453434712886966,1.8625,0.05625,790.937896141534,30.2035501877913,205.451781358604,0,0.00364254238702336,0.000567983212322753,0.0119059691865151,0.00326686704018846,0,0.000214423813257075,3.34351980875017e-05,0.000700863035276857,0.000192309110981546,0.0361615639358674,0.0115100511223475,0.000733464926701535,0.0226106084533412,0.260542299720741,0.00396799593801498,0,0.00106096887717764,7.94548593341074e-05,0.000176526214150154,0.000167135804066406,0,7.07019915548747e-05,6.93145616518605e-06,9.01363363607927e-05,2.56503955339876e-05
"ABUR",2019-08-02,0.0158396818776084,0.00534835138821698,0.000112335315035602,0.019256703586347,0.46875,0.108333333333333,791.818346911998,38.9222465948105,219.041344219768,0,0.000476550899021624,0,0.00448011755754731,0.00189119439345463,0,2.59208551510056e-06,0,2.43685361851329e-05,1.02867030648298e-05,0.00237849406230308,0.00088746900905168,2.3852314008479e-05,0.00617222223865957,0.0448838789417643,0.00764814769666781,0,0.000148460371567333,0,0.000100810748969144,9.72767099894474e-05,0,8.86864985434528e-07,0,3.09108013435287e-06,1.19694008454095e-06
"ABUR",2020-08-06,0.00172234209640578,0.000535392913849984,2.09615303444949e-05,0,0.0583333333333333,0.0166666666666667,790.044230323618,11.9883611983021,167.990535621421,0.0119867530188242,0,0,0.0038232,0.0017875251910936,3.08940950583019e-06,0,0,9.85373637392972e-07,4.60708359353282e-07,0.000431779961625524,0.000139098954418657,6.23401150159841e-06,0,0.00991156870015152,0.00134428679531973,0.014984331889096,0,0,5.50147276971085e-05,0.000113065541862365,3.94206543619564e-06,0,0,1.79856693445037e-07,8.14277158288571e-08
"ABUR",2021-08-02,0.0185452234444141,0.00628967298503918,0.000226258657011813,0.405701669763646,0.258333333333333,0.0354166666666667,791.811628031127,31.6680797593906,208.708016706132,0,0.00241468960067049,0,0.0100813943528714,0.00254029338012645,0,1.37751237826501e-05,0,5.75115141399345e-05,1.4491657952961e-05,0.00502645886392778,0.00175314745760217,7.4112592742407e-05,0.0716355912059818,0.0367226812042624,0.00212328780458594,0,0.00124251644406615,0,0.000270712109242507,0.000176938472884626,0,7.39203391329634e-06,0,1.02574515615729e-05,2.88339480908296e-06
"ABUR",2022-08-04,0.0146832838370099,0.00477260784807354,0.000198540646912499,0.290826008055805,0.210416666666667,0.0166666666666667,788.916262118336,117.342646392608,269.777759685693,0,0.00596621730939879,0,0.00909778944273939,0.00276141231998121,0,2.65488911267785e-05,0,4.04839798626078e-05,1.22879257052596e-05,0.00395191868075619,0.00133830447355555,6.35730897207022e-05,0.0609247321775441,0.0372095466746721,0.00123397640535871,0,0.0041993506446796,0,0.000303351438738494,0.00017970558827714,0,1.96707481568505e-05,0,7.6642113658635e-06,2.45137044715638e-06
"ABUR",2023-08-03,0,0,0,-99999,0,0,789.342407328213,214.782019606598,328.044330315393,-99999,-99999,-99999,0.00990908168200299,0.00290305904431045,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,-99999,-99999,-99999,0.000500704132600305,0.000236217481354378,-99999,-99999,-99999,-99999,-99999
"ABUR",2024-08-08,0.00037868713642829,0.000119170258820541,5.64636099690325e-06,0,0.0166666666666667,0.00625,788.449794318318,170.508679957354,299.638060760067,0.00381118920554912,0.0124327466681085,0,0.0038232,0.00233784301312498,1.48512950906914e-06,4.84474476593944e-06,0,1.48980982912263e-06,9.11001647807927e-07,7.29287044521838e-05,2.46016966626333e-05,1.44466527570905e-06,0,0.00198941372107975,0.000414540074933123,0.0013934747195093,0.00117566496352194,0,5.50147276971085e-05,0.00014084340743842,7.09090432664087e-07,1.52043958049602e-06,0,4.57162110289088e-07,2.76056935794641e-07
"ABUR",2002-09-10,1.05830059394105,0.308380342366532,0.0215137419844017,0.552419583411364,8.18958333333333,0.21875,761.444719926031,38.2509049630866,176.162982417876,0,0.0114815309280501,0,0.0125327099218022,0.00330993510509268,0,0.00406804993218354,0,0.00444049578988694,0.0011727513834334,0.162025717393452,0.0519748924124861,0.0046960188225276,0.0175960512391213,1.00094963989926,0.0236515991782112,0,0.00329067673941136,0,0.00016996235261646,0.000169527666555122,0,0.00124782314374245,0,0.000492098424695297,0.000129539410901261
"ABUR",2003-09-03,0.0596082313480576,0.0193828987748334,0.00169553973182098,0.27986160646464,0.791666666666667,0.0833333333333333,771.641379311333,36.9834057656456,177.304995438411,0,0.00927870704399952,0,0.0108646456193638,0.0025159383863524,0,0.000212892357645114,0,0.000249280423437965,5.77261521697456e-05,0.00919488568280625,0.00332195324778827,0.000390769401247419,0.0314413850371572,0.0843943546056706,0.00747717324903379,0,0.00267544657418113,0,0.000228878586772769,0.000146147829322145,0,6.83342209517698e-05,0,3.50756389237505e-05,8.39238154346548e-06
"ABUR",2004-09-07,0.0314969248075949,0.0092389365216794,0.000338624474004728,0.150910899364544,0.535416666666667,0.104166666666667,765.620464250977,36.5561005772923,175.780963164264,0.00224569612587036,0.0316227132881723,0,0.00566931508984804,0.002142258919558,1.65273621720933e-05,0.000232729633077731,0,4.17237321996615e-05,1.57661086119611e-05,0.00614394431733812,0.00193670599654406,8.83143190017277e-05,0.0353892027055329,0.0850887295850506,0.0124073558386161,0.00232575974206933,0.00892633649718685,0,0.00030742185933263,0.000129347874009233,1.71839138088791e-05,7.47655670823399e-05,0,6.93445223468735e-06,2.43000575281661e-06
"ABUR",2005-09-13,0.0435030107606393,0.0120228986171987,0.000442089541925031,0.134094365491458,0.99375,0.247916666666667,752.250088286748,37.8477529300674,175.199417286383,0,0.0233750568439227,0,0.00733286221509263,0.0024563654981006,0,0.000292915324729803,0,9.18888767319169e-05,3.07809774468329e-05,0.00735925633665794,0.0021742677401425,0.000103013521829356,0.0206055498113498,0.131455370143841,0.0201889520973949,0,0.00586574365263649,0,0.000143076161983109,0.000131225249754433,0,8.28600801591371e-05,0,1.23110566000553e-05,4.03508975318685e-06
"ABUR",2006-09-01,0.0176454518088724,0.00555655840918057,0.000141524806775153,0,0.316666666666667,0.025,778.445061303046,37.4235203782025,178.521257978227,0.00285866813119773,0.0173123680376727,0,0.00420137883758399,0.00187326300310902,1.57056061262686e-05,9.51146551589285e-05,0,2.30824979262941e-05,1.02917615992783e-05,0.00450378966240891,0.00146489413281815,4.34009733239942e-05,0,0.0580137214212921,0.00209598995793519,0.00292344036440202,0.00449034122464925,0,6.81517991719786e-05,9.58482734347505e-05,1.64305076365568e-05,2.96196002051091e-05,0,4.27736931011769e-06,1.87062378598079e-06
"ABUR",2007-09-07,0.0288671251172261,0.00942890111822012,0.000388009405746367,0.0728197409160829,0.75,0.191666666666667,768.470170531295,31.2738948089666,195.662652609003,0,0.0171289257401086,0,0.00734455116681566,0.00218168949172269,0,0.000119479643098959,0,5.12305538273421e-05,1.52179702205962e-05,0.00508105643752131,0.00179285832789382,9.36586403960736e-05,0.012798300545883,0.105045900528038,0.0158660942444309,0,0.00592154483615777,0,0.000192049353268505,0.000130068544463125,0,4.38310915628523e-05,0,7.05253475023511e-06,1.90514279723457e-06
"ABUR",2008-09-04,0.0756200741664833,0.0256573245690275,0.000947125472537403,0.0381846124235574,1.34791666666667,0.0375,675.906129465255,28.178488622835,173.787262827802,0.00550538142240208,0.00916728615380772,0.000430609341659458,0.00754828603407671,0.00193089992939606,0.00016252096205132,0.000270621788175127,1.27117522121194e-05,0.000222828286357212,5.7000903311319e-05,0.0134634772447449,0.00481635995533142,0.000228575242249996,0.00525484121324538,0.182433226398322,0.00302633408078697,0.00400500389961491,0.00252205763243841,9.31487854476059e-05,0.000167279567740716,0.000101692300133348,0.000121697118844022,8.21556936604998e-05,3.31081245671605e-06,3.21718668436979e-05,7.70476089825796e-06
"ABUR",2009-09-01,0.0122321881275675,0.00399653997885275,0.000196727945376583,0.202603814792565,0.160416666666667,0.0145833333333333,576.149895533774,21.5234325505564,122.218033076188,0,0.00369016829780505,0,0.0104196811563016,0.00207740509562625,0,1.63729090884297e-05,0,4.62310871848376e-05,9.21723943885176e-06,0.00235997767335938,0.000816454229437943,5.04158287192919e-05,0.0407207230826349,0.0205286598535736,0.00114404261861226,0,0.0010716449828743,0,0.000292785098575471,0.00013295399756813,0,5.66989498281715e-06,0,9.16360118926869e-06,1.93370530006142e-06
"ABUR",2010-09-01,0.0156015926398103,0.00474403909973945,0.00031555485679708,0.205281005057692,0.25625,0.0625,823.4869953861,20.0271185421091,159.828985297381,0,0.0101043534544562,0,0.00668417163666706,0.00237885919318522,0,2.36995992806478e-05,0,1.56776175760378e-05,5.57957615771161e-06,0.00302951228432199,0.000983396430913715,8.11236717201505e-05,0.0539676119788565,0.0301623714812626,0.00361538521212356,0,0.00328552899890605,0,0.000318749353583564,0.000203473690388402,0,8.51427414608929e-06,0,2.65155290388276e-06,9.7857098600559e-07
"ABUR",2011-09-06,0.0188523332516832,0.00508988608075192,0.000308384811965005,0.0552797287062071,0.391666666666667,0.0541666666666667,737.728313654881,11.7518525880921,137.210644740125,0.00656304562688852,0.00439101687671887,0.00347029520800011,0.00574176235468867,0.00181137294485447,3.11450708005191e-05,2.08376627691554e-05,1.64683587615262e-05,2.72476537910821e-05,8.5959083359875e-06,0.00337899684662553,0.00100520406385074,7.46334178832397e-05,0.0143442550542634,0.0463525735688559,0.00527834545309318,0.004960753399263,0.00128612965773928,0.000561182739659658,0.000201514371320617,0.00010160293999082,2.36808269240142e-05,6.65353493997588e-06,3.93132487272817e-06,3.64238327120976e-06,1.09659480613395e-06
"ABUR",2012-09-06,0.201320327405876,0.060314741389235,0.00234503122664522,0.367107154144122,2.34166666666667,0.0625,984.834844200121,49.8052064257098,223.168070226142,0,0.00997329279291695,0,0.0114460115404695,0.00362368006246822,0,0.000695413026151901,0,0.000798102059971658,0.000252670243456305,0.0347016035835434,0.0112644049464921,0.000570403774005933,0.0274723219351071,0.304538319709131,0.00348345161357863,0,0.00290378372002939,0,0.000179807277884636,0.000190801420163956,0,0.000226067634807031,0,0.000111304879503678,3.62938598591703e-05
"ABUR",2013-09-03,0.365191770879054,0.113044261562297,0.00307074896276837,0.415328471807202,3.73333333333333,0.0604166666666667,773.382334331951,43.3764622560853,191.596486410171,0,0.00648079799494775,0,0.0110604282861575,0.00282203946078375,0,0.000698348217441478,0,0.00119183322544521,0.000304093142314294,0.0594470746197978,0.0201730313050895,0.000704433814752447,0.0244682391578359,0.446956442472347,0.00345969343706243,0,0.00184215394212132,0,0.000173916425407693,0.000151243463088787,0,0.000218344527222524,0,0.000147864793153786,3.82777255139428e-05
"ABUR",2014-09-09,0.0935188460158869,0.0374936086040546,0.00106159511057616,0.0166917839566431,2.30416666666667,0.410416666666667,858.823586614383,21.3062045445064,164.042132109317,0,0.00253706367353716,0,0.00502730469952898,0.0014115280863132,0,6.3793929333108e-05,0,0.000126410513099429,3.54925751092477e-05,0.0131065234497049,0.00583014795360357,0.000224281573004353,0.00328086974316901,0.266900371545611,0.0326244162401218,0,0.000718577877025854,0,0.000174988011787979,7.93925613577523e-05,0,1.95723767106399e-05,0,1.61218649177609e-05,3.78120383078656e-06
"ABUR",2015-09-04,0.0900149527381375,0.0310004595663472,0.000570368334200721,0.05874119471468,2.03541666666667,0.208333333333333,692.777236876586,54.5801189630451,175.129000052994,0.00556846948877221,0.025703593560878,0,0.00798823323833883,0.00185553897033818,0.000261464936732896,0.0012069004737754,0,0.000375083836318263,8.71259832640059e-05,0.015324882363661,0.00569942231675328,0.000129440472304329,0.00923273229554035,0.261840347401059,0.0157822483099415,0.00442688034000865,0.00670121386987094,0,0.000188398336306239,0.000108645633365866,0.000212164779653581,0.000356483013728151,0,5.66624859326926e-05,1.26653522368764e-05
"ABUR",2016-09-08,0.0166759214897036,0.00518766330359736,0.000246869525174568,0,0.291666666666667,0.0375,768.553395209729,75.1089751513514,238.568914853428,0.0313889225333746,0.0622626991560212,0,0.00403657745855924,0.00198929306313678,0.000130580250544091,0.000259017455814229,0,1.67924622235394e-05,8.27560698567557e-06,0.00359096285030372,0.0011677472048713,6.58048920597569e-05,0,0.0465836497481937,0.00337738399234135,0.0139277583719802,0.0205594382016599,0,8.53462320035988e-05,0.000102295655295516,6.20388772076657e-05,9.28181926003596e-05,0,2.55178719220557e-06,1.22619170808996e-06
"ABUR",2017-09-07,0.0015489672628603,0.000472675585567434,1.25470609405891e-05,0,0.0916666666666667,0.0375,768.718253807275,31.6240494267617,207.996186056674,0,0.00242195023485641,0,0.0038232,0.00177508018058785,0,1.10784771774732e-06,0,1.74880694637503e-06,8.11956620157114e-07,0.000254282526553257,8.46195104107541e-05,2.8838455580149e-06,0,0.0115228141443396,0.00266883057464686,0,0.00170904106571469,0,5.50147276971085e-05,9.45319727881144e-05,0,7.92422147088353e-07,0,2.33449745645044e-07,9.94161946599446e-08
"ABUR",2018-09-07,0.0635361342992727,0.0184620608169513,0.00097351881067141,0.12221867786595,1.17291666666667,0.05,768.566894318722,93.6257164753481,261.665519437884,0.00272314799440928,0.024722129205482,0,0.00979215795520219,0.00306551813451345,9.20921217217342e-05,0.000836059346273452,0,0.00033115372509328,0.0001036704834858,0.0112847287369333,0.00350218574657259,0.000234962712647758,0.0182605529339658,0.154904928971289,0.00346935258808204,0.00305239353492373,0.0071504636191283,0,0.000219821191132781,0.000185567517020557,0.00010587873466721,0.0002608377985544,0,5.57133711341793e-05,1.7886278906862e-05
"ABUR",2019-09-12,0.0236031457318088,0.00600309427977025,0.000216210204062601,0.0129228562279339,0.658333333333333,0.141666666666667,762.64363481978,25.159716090598,201.859396297186,0.00256976867458113,0.0184768705592159,0,0.00439308821505268,0.00207985303898659,1.45691057830896e-05,0.000104753196029035,0,2.49062756319804e-05,1.17915667810898e-05,0.003815192995771,0.00105922409241041,4.86915985553805e-05,0.00451335685449121,0.0807754991506978,0.0117273719677629,0.00274610702575565,0.00535157935160102,0,0.000103314334769188,0.000110752997088783,1.58421773834069e-05,3.32661996303812e-05,0,3.25539952840604e-06,1.38095550523993e-06
"ABUR",2020-09-02,0.000992342797266905,0.000280347865372449,7.95905506751022e-06,0,0.03125,0.00625,773.84054324307,15.5921986195514,184.13647365005,0.0124619346896746,0.0132722923646523,0,0.0038232,0.00188909860726322,4.91267952598347e-06,5.23213454301907e-06,0,1.50716215671569e-06,7.44710695535532e-07,0.000253083765412467,7.38641103184119e-05,2.41483444662308e-06,0,0.00498226963801619,0.000547809912436708,0.0103811882398861,0.00454296614118814,0,5.50147276971085e-05,0.000103295344054884,4.19169353496807e-06,2.07400576574865e-06,0,3.3371590332705e-07,1.59316894657885e-07
"ABUR",2021-09-02,0.0222496614023565,0.00669051013821572,0.000457049824359169,0.571207304580285,0.19375,0.0166666666666667,773.790153954549,49.3974167573438,223.748120380647,0,0.0245082328026764,0,0.012011562977814,0.00311702266166423,0,0.000159010101014568,0,7.79313571003975e-05,2.02233303513341e-05,0.00662364047494447,0.00207562905524776,0.000160043502882984,0.0718846679712915,0.032129039933468,0.00102559328660282,0,0.0100325048384163,0,0.000256858180726449,0.000219667714453319,0,7.67934112672194e-05,0,1.57254285433825e-05,4.85758585026577e-06
"ABUR",2022-09-09,0.000655858745320081,0.000219467207680662,1.05205900317664e-05,0,0.0229166666666667,0.00833333333333333,768.279423370506,77.7735844595282,255.979274185551,0,0.0100000759453169,0,0.00664802179244106,0.0025969643766227,0,3.44323027531628e-05,0,2.28904960640978e-05,8.94187845612589e-06,0.00014895826510926,5.12778250448597e-05,2.92474302517011e-06,0,0.00294813047881977,0.000614782910415686,0,0.00710679629032507,0,0.000218938928809126,0.000224101265546706,0,2.36326625719968e-05,0,6.8650970000566e-06,2.8310083701633e-06
"ABUR",2023-09-08,0,0,0,-99999,0,0,767.289274715267,100.842144592117,251.60367708513,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
"ABUR",2024-09-05,0.000456249561961795,-99999,-99999,0,0.0166666666666667,0.00625,769.910094541429,60.0021886178152,218.315118430641,0.00427883639119048,0.0189674830524729,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,9.84150019784518e-05,-99999,-99999,0,0.00235895321618037,0.00053890806155293,0.00129410492332407,0.00211929014771294,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999
"ABUR",2002-10-11,1.56806202507475,0.389979937163669,0.0364349902979506,0.571991484444525,10.3270833333333,0.295833333333333,684.202931249693,46.4446199646807,168.756892802897,0,0.0109211128476164,1.20958424851218e-05,0.012462723176267,0.00359237926347429,0,0.00379601757148405,4.20433624815506e-06,0.00433185855926545,0.00124865798914986,0.203909848145107,0.0568380351283994,0.00763257042015248,0.0123664288462849,1.20230211372996,0.0306368602914029,0,0.00338498715657501,3.712412535367e-06,0.000163970860591061,0.000189042397555891,0,0.00125425517471268,1.34330293103734e-06,0.000457378942426349,0.00013234385524344
"ABUR",2003-10-01,0.112042885309623,0.0406006786937237,0.00260504966601864,0.297984001209138,1.32708333333333,0.114583333333333,696.192117383603,44.1026390382128,170.320174250803,0.00716681055221968,0.0076597474439958,0,0.0105897619049994,0.00214791090048683,0.000205660160580665,0.000219805571510693,0,0.000303885824527434,6.16368602865144e-05,0.0171887016417264,0.00695567349380189,0.000586538480825089,0.0277134227805433,0.155331903401212,0.0110993325930553,0.00544528298149068,0.00236922019524622,0,0.000229529817003914,0.000120286935051433,0.000157796072125452,7.41699084703799e-05,0,3.86070211949457e-05,7.58909088023762e-06
"ABUR",2004-10-07,0.0491383963291371,0.0136159522808944,0.000717035357263237,0.183634606488956,0.908333333333333,0.145833333333333,689.515479507274,45.563601711718,169.876318350214,0.00290037923298766,0.0148034424357962,0,0.00786269375657315,0.00234605531009084,3.27346707566101e-05,0.00016707670800037,0,8.87410475341004e-05,2.64783816127079e-05,0.00969170272720991,0.002810212215253,0.000180769301391873,0.0173657221816992,0.1457337156596,0.0168335821938716,0.00294978715628945,0.0041419328137172,0,0.000326919630531711,0.000128092308114667,3.4373797778348e-05,5.26491667943131e-05,0,1.42220705441706e-05,3.96708884227371e-06
"ABUR",2005-10-11,0.100069903622696,0.0273676245062513,0.00121954264884097,0.176915055773194,1.875,0.389583333333333,687.888361803613,47.5520938974366,169.245566681439,0.00230494718348468,0.0174899510331117,0.000800240761917887,0.00752932506627871,0.00240827529669096,4.29990670104464e-05,0.000326277140695789,1.49285876885806e-05,0.000140460464946052,4.49266653934612e-05,0.0172758245482815,0.00515025607941441,0.000283906089993708,0.0248000747362712,0.251380279807635,0.0316004584797345,0.00243710525124398,0.0042165411500139,0.000109629794229417,0.000154120169606508,0.000138340960610327,4.56866446564313e-05,8.7087958988106e-05,2.69549629186833e-06,1.91791125107659e-05,5.87906378974917e-06
"ABUR",2006-10-03,0.0165537480716317,0.00453732468490446,0.000130277968773774,0.0451438031358917,0.33125,0.0229166666666667,698.466762317501,43.0713664417463,169.624181275268,0,0.0135948850849125,0,0.00491075140384745,0.00190449162073694,0,6.83787609489218e-05,0,2.46998113059392e-05,9.57910099645639e-06,0.00338954387069497,0.000973125428207037,3.47654081744579e-05,0.00851047393898736,0.0509846449886095,0.00165108601650054,0,0.00376541693317798,0,0.000154720407541308,0.000101161166901293,0,2.30959176118568e-05,0,4.46957020994082e-06,1.64853478462312e-06
"ABUR",2007-09-29,0.0709821574146458,0.0202088952455606,0.000688609683023729,0.117634126860887,1.275,0.20625,696.925913791079,29.9388909333165,184.323588438666,0,0.010168695491806,0,0.00705040694537265,0.00212314252309828,0,0.000143791487007715,0,9.96970063172379e-05,3.00225157466478e-05,0.0125190065357094,0.00382941629535974,0.000165747047974869,0.0110194569531289,0.170330952420592,0.0158402579443717,0,0.00322039838268244,0,0.000171845827610122,0.000115699224047192,0,4.98746429969981e-05,0,1.4571992843843e-05,4.01520015584165e-06
"ABUR",2008-10-01,0.0518387390809804,0.015187284990388,0.000514853139679528,0.0316265951915174,0.872916666666667,0.03125,611.641304051266,25.2130547860596,160.448479107995,0,0.0104660028641825,0,0.00559619724495957,0.00173082088376749,0,0.000213226190438862,0,0.000114012563819453,3.52623965583632e-05,0.00979064969438227,0.00302627078514391,0.000126497894813625,0.00908215402688054,0.13066498327929,0.00289218163336387,0,0.00276679206320788,0,0.000174891614552211,8.95649168130807e-05,0,6.32394467781098e-05,0,1.97276627661727e-05,5.47103204756019e-06
